,equipment_id,station_id,station_name,serial_number,start_time,end_time,part_family,part_id
0,4,6,1,2541,2024-03-28 03:25:54.610,2024-03-28 03:25:54.610,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
1,5,4,2,2541,2024-03-28 03:26:07.165,2024-03-28 03:26:07.185,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
2,6,2,2,2541,2024-03-28 03:26:16.955,2024-03-28 03:26:16.973,6,67559cf5-02d7-4024-8421-ed68d363c400
3,5,4,2,2541,2024-03-28 03:36:18.975,2024-03-28 03:36:19.000,6,e5e5f234-1445-47eb-aba3-02abd07b898b
4,6,2,2,2541,2024-03-28 03:37:43.166,2024-03-28 03:37:43.193,6,e5e5f234-1445-47eb-aba3-02abd07b898b
5,5,4,2,2541,2024-03-28 03:22:50.152,2024-03-28 03:22:50.183,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
6,4,6,1,2541,2024-03-28 03:25:54.610,2024-03-28 03:25:54.610,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
7,5,4,2,2541,2024-03-28 03:26:07.165,2024-03-28 03:26:07.185,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
8,6,2,2,2541,2024-03-28 03:26:16.955,2024-03-28 03:26:16.973,6,67559cf5-02d7-4024-8421-ed68d363c400
9,4,6,1,2541,2024-03-28 02:51:12.537,2024-03-28 02:51:12.538,6,fda8497f-21da-4451-b4df-c723425a2a20
10,5,4,2,2541,2024-03-28 02:51:25.290,2024-03-28 02:51:25.309,6,7a23c194-36ca-4a71-b898-8cbd6c47b1f7
11,6,2,2,2541,2024-03-28 02:51:55.447,2024-03-28 02:51:55.468,6,5a8e9719-26de-4a5f-ab0e-19105ca52bfb
12,4,6,1,2541,2024-03-28 03:22:37.626,2024-03-28 03:22:37.628,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
13,5,4,2,2541,2024-03-28 03:22:50.152,2024-03-28 03:22:50.183,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
14,4,6,1,2541,2024-03-28 03:25:54.610,2024-03-28 03:25:54.610,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
15,5,4,2,2541,2024-03-28 03:26:07.165,2024-03-28 03:26:07.185,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
16,6,2,2,2541,2024-03-28 03:26:16.955,2024-03-28 03:26:16.973,6,67559cf5-02d7-4024-8421-ed68d363c400
17,6,2,2,2541,2024-03-28 03:46:39.053,2024-03-28 03:46:39.071,6,e6826f28-e876-4772-8eac-f4fa4c9c697b
18,5,4,2,2541,2024-03-28 03:36:18.975,2024-03-28 03:36:19.000,6,e5e5f234-1445-47eb-aba3-02abd07b898b
19,6,2,2,2541,2024-03-28 03:37:43.166,2024-03-28 03:37:43.193,6,e5e5f234-1445-47eb-aba3-02abd07b898b
20,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
21,5,4,2,2541,2024-03-26 20:13:45.346,2024-03-26 20:13:45.369,6,eb31245c-3a56-4c72-8bfb-56fc4ce1ef98
22,5,4,2,2541,2024-03-26 20:13:45.346,2024-03-26 20:13:45.369,6,eb31245c-3a56-4c72-8bfb-56fc4ce1ef98
23,5,4,2,2541,2024-03-26 20:13:45.346,2024-03-26 20:13:45.369,6,eb31245c-3a56-4c72-8bfb-56fc4ce1ef98
24,5,4,2,2541,2024-03-26 20:13:45.346,2024-03-26 20:13:45.369,6,eb31245c-3a56-4c72-8bfb-56fc4ce1ef98
25,5,4,2,2541,2024-03-26 20:13:45.346,2024-03-26 20:13:45.369,6,eb31245c-3a56-4c72-8bfb-56fc4ce1ef98
26,5,4,2,2541,2024-03-26 20:13:45.346,2024-03-26 20:13:45.369,6,eb31245c-3a56-4c72-8bfb-56fc4ce1ef98
27,5,4,2,2541,2024-03-26 20:13:45.346,2024-03-26 20:13:45.369,6,eb31245c-3a56-4c72-8bfb-56fc4ce1ef98
28,5,4,2,168,2024-03-27 00:05:25.239,2024-03-27 00:06:44.848,0,e388dd0d-69b1-4159-9664-4dc3fdb6a091
29,5,4,2,2541,2024-03-27 00:12:01.140,2024-03-27 00:12:01.159,6,e20eacb5-7c14-44d1-8d32-1f0e65bef4b7
30,5,4,2,168,2024-03-27 00:05:25.239,2024-03-27 00:06:44.848,0,e388dd0d-69b1-4159-9664-4dc3fdb6a091
31,5,4,2,2541,2024-03-27 00:12:01.140,2024-03-27 00:12:01.159,6,e20eacb5-7c14-44d1-8d32-1f0e65bef4b7
32,5,4,2,2541,2024-03-27 00:12:01.140,2024-03-27 00:12:01.159,6,e20eacb5-7c14-44d1-8d32-1f0e65bef4b7
33,5,4,2,168,2024-03-27 00:05:25.239,2024-03-27 00:06:44.848,0,e388dd0d-69b1-4159-9664-4dc3fdb6a091
34,5,4,2,2541,2024-03-27 00:12:01.140,2024-03-27 00:12:01.159,6,e20eacb5-7c14-44d1-8d32-1f0e65bef4b7
35,5,4,2,168,2024-03-27 00:05:25.239,2024-03-27 00:06:44.848,0,e388dd0d-69b1-4159-9664-4dc3fdb6a091
36,5,4,2,168,2024-03-27 00:05:25.239,2024-03-27 00:06:44.848,0,e388dd0d-69b1-4159-9664-4dc3fdb6a091
37,5,4,2,168,2024-03-27 00:05:25.239,2024-03-27 00:06:44.848,0,e388dd0d-69b1-4159-9664-4dc3fdb6a091
38,5,4,2,168,2024-03-27 00:05:25.239,2024-03-27 00:06:44.848,0,e388dd0d-69b1-4159-9664-4dc3fdb6a091
39,5,4,2,2541,2024-03-27 00:12:01.140,2024-03-27 00:12:01.159,6,e20eacb5-7c14-44d1-8d32-1f0e65bef4b7
40,5,4,2,2541,2024-03-27 00:12:01.140,2024-03-27 00:12:01.159,6,e20eacb5-7c14-44d1-8d32-1f0e65bef4b7
41,5,4,2,2541,2024-03-27 00:12:01.140,2024-03-27 00:12:01.159,6,e20eacb5-7c14-44d1-8d32-1f0e65bef4b7
42,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
43,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
44,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
45,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
46,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
47,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
48,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
49,6,2,2,2541,2024-03-28 03:26:16.955,2024-03-28 03:26:16.973,6,67559cf5-02d7-4024-8421-ed68d363c400
50,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
51,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
52,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
53,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
54,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
55,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
56,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
57,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
58,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
59,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
60,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
61,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
62,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
63,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
64,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
65,6,2,2,2541,2024-03-28 03:46:39.053,2024-03-28 03:46:39.071,6,e6826f28-e876-4772-8eac-f4fa4c9c697b
66,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
67,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
68,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
69,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
70,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
71,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
72,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
73,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
74,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
75,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
76,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
77,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
78,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
79,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
80,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
81,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
82,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
83,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
84,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
85,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
86,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
87,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
88,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
89,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
90,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
91,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
92,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
93,5,4,2,2541,2024-03-28 03:36:18.975,2024-03-28 03:36:19.000,6,e5e5f234-1445-47eb-aba3-02abd07b898b
94,6,2,2,2541,2024-03-28 03:37:43.166,2024-03-28 03:37:43.193,6,e5e5f234-1445-47eb-aba3-02abd07b898b
95,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
96,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
97,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
98,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
99,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
100,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
101,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
102,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
103,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
104,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
105,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
106,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
107,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
108,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
109,6,2,2,2541,2024-03-28 03:59:03.020,2024-03-28 03:59:03.045,6,190941ea-d375-41da-967f-9396c455ffc7
110,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
111,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
112,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
113,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
114,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
115,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
116,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
117,6,2,2,2541,2024-03-27 18:43:53.061,2024-03-27 18:43:53.086,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
118,5,4,2,2541,2024-03-27 18:44:00.552,2024-03-27 18:44:00.577,6,027df814-0635-4e44-9b50-4481957cf64a
119,4,6,1,2541,2024-03-27 18:48:35.055,2024-03-27 18:48:35.056,6,7a14e1db-e977-4414-96b3-fcc9fde24120
120,6,2,2,2541,2024-03-27 18:50:40.137,2024-03-27 18:50:40.156,6,027df814-0635-4e44-9b50-4481957cf64a
121,5,4,2,2541,2024-03-27 18:50:47.547,2024-03-27 18:50:47.567,6,7a14e1db-e977-4414-96b3-fcc9fde24120
122,6,2,2,2541,2024-03-27 18:52:36.963,2024-03-27 18:52:36.982,6,7a14e1db-e977-4414-96b3-fcc9fde24120
123,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
124,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
125,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
126,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
127,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
128,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
129,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
130,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
131,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
132,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
133,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
134,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
135,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
136,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
137,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
138,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
139,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
140,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
141,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
142,5,4,2,2541,2024-03-27 19:51:51.803,2024-03-27 19:51:51.824,6,9bc6ef60-6f07-4e4c-8cb8-b530dd700b56
143,6,2,2,2541,2024-03-27 19:52:01.265,2024-03-27 19:52:01.300,6,c8914398-9cbc-4434-9948-fa415fa0ff7a
144,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
145,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
146,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
147,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
148,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
149,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
150,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
151,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
152,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
153,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
154,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
155,6,2,2,2541,2024-03-27 18:43:53.061,2024-03-27 18:43:53.086,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
156,5,4,2,2541,2024-03-27 18:44:00.552,2024-03-27 18:44:00.577,6,027df814-0635-4e44-9b50-4481957cf64a
157,5,4,2,2541,2024-03-27 20:25:00.142,2024-03-27 20:25:00.173,6,89855535-6f47-4e91-a9b5-a406cf1e5b46
158,4,6,1,2541,2024-03-27 18:48:35.055,2024-03-27 18:48:35.056,6,7a14e1db-e977-4414-96b3-fcc9fde24120
159,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
160,6,2,2,2541,2024-03-27 20:26:20.806,2024-03-27 20:26:20.842,6,89855535-6f47-4e91-a9b5-a406cf1e5b46
161,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
162,6,2,2,2541,2024-03-27 18:50:40.137,2024-03-27 18:50:40.156,6,027df814-0635-4e44-9b50-4481957cf64a
163,5,4,2,2541,2024-03-27 18:50:47.547,2024-03-27 18:50:47.567,6,7a14e1db-e977-4414-96b3-fcc9fde24120
164,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
165,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
166,6,2,2,2541,2024-03-27 18:52:36.963,2024-03-27 18:52:36.982,6,7a14e1db-e977-4414-96b3-fcc9fde24120
167,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
168,5,4,2,2541,2024-03-27 20:46:31.450,2024-03-27 20:46:31.466,6,e487afe6-e2f0-4a1e-853c-fd492e73679f
169,6,2,2,2541,2024-03-27 20:46:40.880,2024-03-27 20:46:40.900,6,e487afe6-e2f0-4a1e-853c-fd492e73679f
170,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
171,6,2,2,2541,2024-03-27 18:43:53.061,2024-03-27 18:43:53.086,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
172,5,4,2,2541,2024-03-27 18:44:00.552,2024-03-27 18:44:00.577,6,027df814-0635-4e44-9b50-4481957cf64a
173,4,6,1,2541,2024-03-27 18:48:35.055,2024-03-27 18:48:35.056,6,7a14e1db-e977-4414-96b3-fcc9fde24120
174,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
175,6,2,2,2541,2024-03-27 18:50:40.137,2024-03-27 18:50:40.156,6,027df814-0635-4e44-9b50-4481957cf64a
176,5,4,2,2541,2024-03-27 18:50:47.547,2024-03-27 18:50:47.567,6,7a14e1db-e977-4414-96b3-fcc9fde24120
177,6,2,2,2541,2024-03-27 18:52:36.963,2024-03-27 18:52:36.982,6,7a14e1db-e977-4414-96b3-fcc9fde24120
178,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
179,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
180,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
181,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
182,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
183,4,6,1,2541,2024-03-27 23:00:30.497,2024-03-27 23:00:30.498,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
184,5,4,2,2541,2024-03-27 23:00:43.059,2024-03-27 23:00:43.100,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
185,6,2,2,2541,2024-03-27 18:43:53.061,2024-03-27 18:43:53.086,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
186,5,4,2,2541,2024-03-27 18:44:00.552,2024-03-27 18:44:00.577,6,027df814-0635-4e44-9b50-4481957cf64a
187,6,2,2,2541,2024-03-27 23:01:22.438,2024-03-27 23:01:22.468,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
188,4,6,1,2541,2024-03-27 18:48:35.055,2024-03-27 18:48:35.056,6,7a14e1db-e977-4414-96b3-fcc9fde24120
189,6,2,2,2541,2024-03-27 18:50:40.137,2024-03-27 18:50:40.156,6,027df814-0635-4e44-9b50-4481957cf64a
190,6,2,2,2541,2024-03-27 23:05:06.077,2024-03-27 23:05:06.101,6,eeebc118-f222-4574-aab3-85749a8832c5
191,5,4,2,2541,2024-03-27 18:50:47.547,2024-03-27 18:50:47.567,6,7a14e1db-e977-4414-96b3-fcc9fde24120
192,6,2,2,2541,2024-03-27 18:52:36.963,2024-03-27 18:52:36.982,6,7a14e1db-e977-4414-96b3-fcc9fde24120
193,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
194,6,2,2,2541,2024-03-27 23:24:14.652,2024-03-27 23:24:14.670,6,07a70230-cd8d-4024-acd8-f599068893e3
195,4,6,1,2541,2024-03-27 23:25:53.631,2024-03-27 23:25:53.634,6,c1454434-0fee-43d4-a9d0-85ee8c23bdef
196,5,4,2,2541,2024-03-27 23:26:06.213,2024-03-27 23:26:06.236,6,fde2a41a-f891-431a-9123-76fb3244d396
197,6,2,2,2541,2024-03-27 23:26:15.618,2024-03-27 23:26:15.642,6,909c2a16-9a48-4edb-ac5a-e6e1dd5d39e6
198,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
199,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
200,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
201,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
